strategy,ticker,name,entry_date,exit_date,entry_price,exit_price,pnl_pct,exit_reason,hold_days
F_거래량신고가,251970,펌텍코리아,2023-04-14,2023-04-14,16900.0,16436.0,-2.986,SL,0
F_거래량신고가,251970,펌텍코리아,2023-04-18,2023-04-21,18600.0,18090.0,-2.986,SL,3
F_거래량신고가,251970,펌텍코리아,2023-05-11,2023-05-11,19990.0,19442.0,-2.986,SL,0
F_거래량신고가,251970,펌텍코리아,2023-05-15,2023-05-15,20700.0,20132.0,-2.986,SL,0
F_거래량신고가,251970,펌텍코리아,2024-05-13,2024-05-13,29500.0,28691.0,-2.986,SL,0
F_거래량신고가,002030,아세아,2021-03-30,2021-03-31,108500.0,114722.0,5.471,TP,1
F_거래량신고가,002030,아세아,2021-05-12,2021-05-12,146000.0,141994.0,-2.986,SL,0
F_거래량신고가,002030,아세아,2021-09-03,2021-09-03,152000.0,147829.0,-2.986,SL,0
F_거래량신고가,002030,아세아,2023-02-22,2023-02-22,144700.0,140730.0,-2.986,SL,0
F_거래량신고가,002030,아세아,2023-03-03,2023-03-03,156500.0,152206.0,-2.986,SL,0
F_거래량신고가,002030,아세아,2023-07-17,2023-07-18,146400.0,142383.0,-2.986,SL,1
F_거래량신고가,090360,로보스타,2021-04-06,2021-04-07,29450.0,28642.0,-2.986,SL,1
F_거래량신고가,090360,로보스타,2021-06-25,2021-06-29,28400.0,27621.0,-2.986,SL,4
F_거래량신고가,090360,로보스타,2021-12-17,2021-12-20,24350.0,23682.0,-2.986,SL,3
F_거래량신고가,090360,로보스타,2022-01-04,2022-01-04,29200.0,30875.0,5.471,TP,0
F_거래량신고가,090360,로보스타,2022-03-15,2022-03-17,26250.0,27755.0,5.471,TP,2
F_거래량신고가,090360,로보스타,2022-08-03,2022-08-03,21200.0,20618.0,-2.986,SL,0
F_거래량신고가,090360,로보스타,2022-11-18,2022-11-24,19600.0,20030.0,1.938,EXPIRE,6
F_거래량신고가,090360,로보스타,2023-01-19,2023-01-19,26050.0,25335.0,-2.986,SL,0
F_거래량신고가,090360,로보스타,2023-02-01,2023-02-01,34700.0,33748.0,-2.986,SL,0
F_거래량신고가,090360,로보스타,2023-03-20,2023-03-20,41500.0,40361.0,-2.986,SL,0
F_거래량신고가,090360,로보스타,2023-08-08,2023-08-08,32600.0,31706.0,-2.986,SL,0
F_거래량신고가,090360,로보스타,2023-12-28,2023-12-28,29850.0,29031.0,-2.986,SL,0
F_거래량신고가,090360,로보스타,2024-01-15,2024-01-16,33900.0,32970.0,-2.986,SL,1
F_거래량신고가,090360,로보스타,2024-02-28,2024-02-29,35050.0,34088.0,-2.986,SL,1
F_거래량신고가,271940,일진하이솔루스,2022-08-12,2022-08-18,37750.0,36714.0,-2.986,SL,6
F_거래량신고가,271940,일진하이솔루스,2022-08-26,2022-08-26,39100.0,38027.0,-2.986,SL,0
F_거래량신고가,271940,일진하이솔루스,2022-11-10,2022-11-10,35300.0,34331.0,-2.986,SL,0
F_거래량신고가,271940,일진하이솔루스,2023-02-06,2023-02-06,34550.0,33602.0,-2.986,SL,0
F_거래량신고가,271940,일진하이솔루스,2023-06-23,2023-06-23,32950.0,32046.0,-2.986,SL,0
F_거래량신고가,271940,일진하이솔루스,2023-09-18,2023-09-18,25500.0,24800.0,-2.986,SL,0
F_거래량신고가,271940,일진하이솔루스,2023-12-28,2024-01-02,26600.0,25870.0,-2.986,SL,5
F_거래량신고가,271940,일진하이솔루스,2024-05-28,2024-05-28,28350.0,27572.0,-2.986,SL,0
F_거래량신고가,002240,고려제강,2021-04-01,2021-04-01,18020.0,17526.0,-2.986,SL,0
F_거래량신고가,002240,고려제강,2021-08-12,2021-08-13,22706.0,22083.0,-2.986,SL,1
F_거래량신고가,002240,고려제강,2021-09-17,2021-09-17,26540.0,25812.0,-2.986,SL,0
F_거래량신고가,002240,고려제강,2022-01-06,2022-01-10,18488.0,17981.0,-2.986,SL,4
F_거래량신고가,002240,고려제강,2022-04-29,2022-04-29,25092.0,24404.0,-2.986,SL,0
F_거래량신고가,002240,고려제강,2022-11-22,2022-11-22,18319.0,17816.0,-2.986,SL,0
F_거래량신고가,002240,고려제강,2022-11-24,2022-11-24,19426.0,20540.0,5.471,TP,0
F_거래량신고가,002240,고려제강,2023-02-21,2023-02-21,21440.0,20852.0,-2.986,SL,0
F_거래량신고가,002240,고려제강,2023-08-01,2023-08-01,19495.0,18960.0,-2.986,SL,0
F_거래량신고가,002240,고려제강,2023-08-03,2023-08-03,24079.0,25460.0,5.471,TP,0
F_거래량신고가,002240,고려제강,2024-02-08,2024-02-08,27877.0,27112.0,-2.986,SL,0
F_거래량신고가,002240,고려제강,2024-04-30,2024-04-30,20374.0,21542.0,5.471,TP,0
F_거래량신고가,002240,고려제강,2024-10-17,2024-10-18,18522.0,18014.0,-2.986,SL,1
F_거래량신고가,019170,신풍제약,2021-06-11,2021-06-11,74300.0,72261.0,-2.986,SL,0
F_거래량신고가,019170,신풍제약,2021-06-28,2021-06-28,93100.0,90545.0,-2.986,SL,0
F_거래량신고가,019170,신풍제약,2021-08-13,2021-08-13,72000.0,70024.0,-2.986,SL,0
F_거래량신고가,019170,신풍제약,2022-02-28,2022-02-28,30600.0,29760.0,-2.986,SL,0
F_거래량신고가,019170,신풍제약,2022-03-10,2022-03-10,50800.0,49406.0,-2.986,SL,0
F_거래량신고가,019170,신풍제약,2022-07-20,2022-07-20,31950.0,31073.0,-2.986,SL,0
F_거래량신고가,019170,신풍제약,2022-11-15,2022-11-15,27600.0,29183.0,5.471,TP,0
F_거래량신고가,019170,신풍제약,2023-04-17,2023-04-17,22000.0,21396.0,-2.986,SL,0
F_거래량신고가,019170,신풍제약,2023-07-28,2023-07-28,19900.0,19354.0,-2.986,SL,0
F_거래량신고가,019170,신풍제약,2024-03-25,2024-03-25,16400.0,15950.0,-2.986,SL,0
F_거래량신고가,019170,신풍제약,2024-08-13,2024-08-13,17160.0,16689.0,-2.986,SL,0
F_거래량신고가,004690,삼천리,2021-09-14,2021-09-17,91200.0,96430.0,5.471,TP,3
F_거래량신고가,004690,삼천리,2024-02-02,2024-02-02,100500.0,97742.0,-2.986,SL,0
F_거래량신고가,004690,삼천리,2024-06-04,2024-06-05,94400.0,91810.0,-2.986,SL,1
